time,ref1,finger1_exp1,finger1_exp2,finger1_exp3,finger1_exp4,finger1_exp5,ref2,finger2_exp1,finger2_exp2,finger2_exp3,finger2_exp4,finger2_exp5,ref3,finger3_exp1,finger3_exp2,finger3_exp3,finger3_exp4,finger3_exp5,force_ref1,force_finger1_exp1,force_finger1_exp2,force_finger1_exp3,force_finger1_exp4,force_finger1_exp5,force_ref2,force_finger2_exp1,force_finger2_exp2,force_finger2_exp3,force_finger2_exp4,force_finger2_exp5,force_ref3,force_finger3_exp1,force_finger3_exp2,force_finger3_exp3,force_finger3_exp4,force_finger3_exp5
48.08,0,2266.497,2272.869,2281.931,2274.258,2272.204,0,2163.207,2127.096,2140.69,2132.899,2145.153,0,2777.043,2764.744,2770.322,2771.886,2759.951,0,177.7256,178.0485,174.5147,164.8448,184.1429,0,653.4436,64.98485,102.6815,87.76002,422.8363,0,2258.828,1982.911,2030.699,2091.601,2119.936
48.09,0,2266.758,2273.364,2281.831,2274.922,2273.268,0,2162.292,2129.831,2141.336,2132.844,2145.208,0,2777.782,2766.323,2769.289,2772.371,2759.582,0,177.9105,177.6505,175.4267,163.0578,183.213,0,656.6063,65.03253,98.59335,87.66123,420.9297,0,2257.321,1979.038,2029.338,2092.301,2119.173
48.1,0,2267.36,2273.997,2280.931,2275.885,2273.98,0,2161.725,2132.583,2141.746,2133.137,2145.376,0,2778.605,2767.883,2768.087,2772.479,2760.044,0,177.8399,177.5687,176.3751,162.1208,181.4739,0,658.9742,65.16264,97.58403,88.99545,418.2628,0,2256.186,1975.834,2028.255,2092.933,2118.131
48.11,0,2268.177,2274.745,2279.379,2277.071,2274.285,0,2161.547,2135.203,2141.91,2133.801,2145.672,0,2779.467,2769.318,2766.832,2772.227,2761.223,0,177.5137,177.7657,177.2391,162.0867,179.1476,0,660.2391,65.39935,99.48936,91.5797,415.0286,0,2255.407,1973.521,2027.408,2093.386,2116.874
48.12,0,2269.063,2275.591,2277.379,2278.375,2274.182,0,2161.744,2137.543,2141.854,2134.804,2146.104,0,2780.313,2770.504,2765.633,2771.641,2762.912,0,176.9665,178.1712,177.8966,162.9333,176.5296,0,660.2487,65.77048,103.7957,95.08017,411.5039,0,2254.932,1972.209,2026.738,2093.57,2115.499
48.13,0,2269.872,2276.523,2275.168,2279.681,2273.721,0,2162.25,2139.462,2141.632,2136.066,2146.671,0,2781.09,2771.32,2764.578,2770.753,2764.837,0,176.2647,178.6969,178.2338,164.5677,173.9495,0,659.0164,66.30199,109.712,99.07115,408.0129,0,2254.679,1971.875,2026.17,2093.417,2114.125
48.14,0,2270.48,2277.526,2273.006,2280.867,2272.999,0,2162.961,2140.834,2141.309,2137.469,2147.363,0,2781.746,2771.656,2763.739,2769.609,2766.699,0,175.4991,179.2529,178.157,166.8372,171.7281,0,656.7089,67.01154,116.2788,103.1004,404.8858,0,2254.545,1972.378,2025.631,2092.904,2112.875
48.15,0,2270.804,2278.578,2271.146,2281.816,2272.136,0,2163.75,2141.559,2140.954,2138.868,2148.151,0,2782.239,2771.437,2763.164,2768.27,2768.217,0,174.7732,179.7617,177.6061,169.5451,170.1371,0,653.6129,67.90246,122.4961,106.7498,402.4147,0,2254.422,1973.475,2025.062,2092.044,2111.864
48.16,0,2270.803,2279.642,2269.819,2282.431,2271.265,0,2164.484,2141.563,2140.627,2140.111,2148.994,0,2782.541,2770.63,2762.89,2766.814,2769.163,0,174.1879,180.1674,176.5672,172.4678,169.3661,0,650.09,68.95898,127.4526,109.6837,400.8148,0,2254.21,1974.857,2024.419,2090.891,2111.174
48.17,0,2270.484,2280.666,2269.207,2282.641,2270.5,0,2165.049,2140.809,2140.377,2141.052,2149.828,0,2782.635,2769.257,2762.947,2765.339,2769.394,0,173.8274,180.4419,175.0829,175.3737,169.5022,0,646.5239,70.14385,130.436,111.6771,400.1954,0,2253.828,1976.199,2023.689,2089.523,2110.841
48.18,0,2269.898,2281.584,2269.417,2282.414,2269.926,0,2165.36,2139.301,2140.231,2141.569,2150.571,0,2782.522,2767.391,2763.366,2763.953,2768.871,0,173.7444,180.5844,173.2565,178.0421,170.5247,0,643.2725,71.39894,131.0131,112.6248,400.5447,0,2253.227,1977.194,2022.883,2088.034,2110.851
48.19,0,2269.125,2282.32,2270.469,2281.765,2269.577,0,2165.374,2137.092,2140.198,2141.578,2151.12,0,2782.219,2765.156,2764.177,2762.767,2767.655,0,173.9518,180.6193,171.2469,180.2811,172.3128,0,640.6298,72.64901,129.0682,112.5329,401.7321,0,2252.399,1977.601,2022.035,2086.517,2111.131
48.2,0,2268.267,2282.799,2272.279,2280.752,2269.438,0,2165.097,2134.285,2140.267,2141.037,2151.364,0,2781.76,2762.709,2765.398,2761.878,2765.902,0,174.4176,180.5899,169.2562,181.9428,174.6664,0,638.802,73.80867,124.7987,111.4961,403.5255,0,2251.372,1977.266,2021.196,2085.048,2111.56
48.21,0,2267.437,2282.957,2274.668,2279.482,2269.446,0,2164.584,2131.035,2140.415,2139.958,2151.194,0,2781.195,2760.23,2767.027,2761.362,2763.834,0,175.0682,180.5512,167.5069,182.937,177.333,0,637.9001,74.79164,118.6718,109.671,405.6249,0,2250.214,1976.139,2020.423,2083.684,2111.986
48.22,0,2266.74,2282.755,2277.373,2278.087,2269.51,0,2163.927,2127.543,2140.602,2138.399,2150.522,0,2780.587,2757.897,2769.02,2761.254,2761.71,0,175.7973,180.561,166.2153,183.2384,180.0402,0,637.9448,75.52127,111.3497,107.2479,407.7033,0,2249.016,1974.272,2019.775,2082.455,2112.242
48.23,0,2266.268,2282.187,2280.076,2276.718,2269.527,0,2163.241,2124.042,2140.785,2136.466,2149.302,0,2780.006,2755.871,2771.284,2761.546,2759.788,0,176.4799,180.6711,165.5627,182.8884,182.5269,0,638.8801,75.9408,103.5966,104.4279,409.4533,0,2247.879,1971.805,2019.307,2081.365,2112.176
48.24,0,2266.088,2281.288,2282.446,2275.514,2269.409,0,2162.653,2120.775,2140.916,2134.302,2147.545,0,2779.518,2754.285,2773.67,2762.19,2758.295,0,176.9906,180.9178,165.6707,181.9883,184.5706,0,640.5881,76.02151,96.17854,101.4078,410.6277,0,2246.896,1968.939,2019.069,2080.403,2111.671
48.25,0,2266.239,2280.137,2284.178,2274.587,2269.104,0,2162.273,2117.973,2140.951,2132.074,2145.333,0,2779.173,2753.223,2775.981,2763.097,2757.394,0,177.222,181.3149,166.5833,180.6864,186.0097,0,642.9039,75.76758,89.77187,98.36995,411.0707,0,2246.136,1965.905,2019.106,2079.546,2110.668
48.26,0,2266.725,2278.852,2285.032,2273.999,2268.608,0,2162.185,2115.829,2140.856,2129.961,2142.818,0,2779,2752.729,2777.986,2764.16,2757.166,0,177.1027,181.8485,168.2596,179.1572,186.7567,0,645.627,75.21638,84.88742,95.47917,410.7332,0,2245.627,1962.934,2019.456,2078.771,2109.17
48.27,0,2267.517,2277.583,2284.871,2273.751,2267.973,0,2162.429,2114.471,2140.607,2128.134,2140.212,0,2778.992,2752.8,2779.454,2765.268,2757.604,0,176.6101,182.4746,170.5769,177.5797,186.8032,0,648.5305,74.4345,81.82103,92.88229,409.67,0,2245.352,1960.227,2020.144,2078.059,2107.247
48.28,0,2268.555,2276.49,2283.674,2273.784,2267.294,0,2162.994,2113.948,2140.2,2126.739,2137.763,0,2779.108,2753.391,2780.181,2766.324,2758.613,0,175.7775,183.1228,173.3443,176.1146,186.2155,0,651.3722,73.50948,80.63291,90.70907,408.0217,0,2245.244,1957.933,2021.169,2077.399,2105.022
48.29,0,2269.758,2275.73,2281.544,2273.982,2266.691,0,2163.814,2114.225,2139.648,2125.884,2135.727,0,2779.272,2754.427,2780.03,2767.259,2760.034,0,174.694,183.703,176.3236,174.8878,185.1223,0,653.9065,72.53879,81.15663,89.07273,405.9854,0,2245.201,1956.138,2022.495,2076.792,2102.66
48.3,0,2271.022,2275.434,2278.69,2274.199,2266.29,0,2164.774,2115.187,2138.985,2125.624,2134.326,0,2779.382,2755.813,2778.953,2768.033,2761.663,0,173.4956,184.1169,179.2553,173.9801,183.6948,0,655.9022,71.617,83.03462,88.06836,403.779,0,2245.098,1954.866,2024.034,2076.243,2100.337
48.31,0,2272.239,2275.681,2275.402,2274.279,2266.191,0,2165.723,2116.657,2138.26,2125.953,2133.721,0,2779.323,2757.441,2777.01,2768.635,2763.289,0,172.3499,184.2721,181.886,173.426,182.1243,0,657.1622,70.82318,85.77417,87.76846,401.6075,0,2244.807,1954.078,2025.642,2075.76,2098.218
48.32,0,2273.301,2276.489,2272.008,2274.084,2266.45,0,2166.492,2118.424,2137.531,2126.806,2133.981,0,2778.99,2759.198,2774.365,2769.073,2764.718,0,171.434,184.0962,183.9947,173.2209,180.5974,0,657.5447,70.20994,88.81594,88.21563,399.6342,0,2244.218,1953.695,2027.12,2075.347,2096.437
48.33,0,2274.116,2277.802,2268.839,2273.522,2267.065,0,2166.917,2120.268,2136.865,2128.065,2135.072,0,2778.299,2760.977,2771.274,2769.355,2765.806,0,170.9109,183.5493,185.414,173.3322,179.2738,0,656.9807,69.79589,91.60612,89.41332,397.963,0,2243.263,1953.606,2028.228,2075.005,2095.075
48.34,0,2274.615,2279.494,2266.179,2272.563,2267.974,0,2166.864,2121.992,2136.32,2129.571,2136.854,0,2777.21,2762.672,2768.05,2769.482,2766.468,0,170.9057,182.6325,186.0466,173.7144,178.2697,0,655.4862,69.56293,93.66326,91.3165,396.6306,0,2241.921,1953.691,2028.709,2074.725,2094.157
48.35,0,2274.76,2281.373,2264.239,2271.244,2269.063,0,2166.249,2123.44,2135.948,2131.141,2139.103,0,2775.736,2764.194,2765.025,2769.435,2766.692,0,171.4861,181.3907,185.8729,174.3214,177.6473,0,653.1639,69.45879,94.6322,93.82425,395.6105,0,2240.231,1953.831,2028.328,2074.489,2093.648
48.36,0,2274.551,2283.206,2263.132,2269.667,2270.182,0,2165.056,2124.517,2135.781,2132.59,2141.531,0,2773.948,2765.463,2762.506,2769.169,2766.526,0,172.6506,179.9091,184.9509,175.1158,177.4125,0,650.1946,69.40482,94.31941,96.77677,394.825,0,2238.283,1953.922,2026.899,2074.277,2093.467
48.37,0,2274.016,2284.749,2262.867,2267.984,2271.169,0,2163.344,2125.186,2135.836,2133.751,2143.835,0,2771.968,2766.417,2760.734,2768.63,2766.069,0,174.3241,178.3042,183.4085,176.0716,177.5208,0,646.8174,69.30839,92.70674,99.95863,394.1639,0,2236.211,1953.879,2024.325,2074.065,2093.503
48.38,0,2273.21,2285.77,2263.36,2266.371,2271.874,0,2161.245,2125.469,2136.102,2134.493,2145.728,0,2769.964,2767.017,2759.851,2767.753,2765.449,0,176.3652,176.7102,181.4284,177.172,177.889,0,643.3032,69.07787,89.94353,103.1095,393.5061,0,2234.173,1953.64,2020.621,2073.833,2093.634
48.39,0,2272.199,2286.089,2264.446,2265.006,2272.181,0,2158.945,2125.434,2136.553,2134.737,2146.982,0,2768.126,2767.245,2759.885,2766.491,2764.798,0,178.5805,175.2639,179.2281,178.4024,178.4113,0,639.9227,68.63869,86.31959,105.9426,392.7402,0,2232.327,1953.162,2015.922,2073.564,2093.753
48.4,0,2271.047,2285.604,2265.914,2264.04,2272.02,0,2156.666,2125.177,2137.145,2134.467,2147.459,0,2766.645,2767.115,2760.749,2764.828,2764.237,0,180.7474,174.0896,177.0365,179.7421,178.9767,0,636.9155,67.94772,82.22353,108.1705,391.782,0,2230.816,1952.423,2010.479,2073.246,2093.785
48.41,0,2269.808,2284.306,2267.529,2263.578,2271.375,0,2154.63,2124.811,2137.821,2133.728,2147.126,0,2765.689,2766.667,2762.25,2762.794,2763.851,0,182.6409,173.2856,175.0706,181.1565,179.4846,0,634.4639,67.00391,78.09221,109.5354,390.5861,0,2229.746,1951.421,2004.634,2072.868,2093.695
48.42,0,2268.52,2282.289,2269.073,2263.668,2270.288,0,2153.031,2124.445,2138.523,2132.626,2146.059,0,2765.38,2765.965,2764.126,2760.473,2763.692,0,184.0619,172.9152,173.514,182.593,179.8577,0,632.6763,65.85291,74.35777,109.8404,389.1501,0,2229.171,1950.174,1998.786,2072.423,2093.497
48.43,0,2267.203,2279.74,2270.357,2264.298,2268.846,0,2151.999,2124.173,2139.195,2131.315,2144.43,0,2765.773,2765.092,2766.072,2758.005,2763.769,0,184.8628,173.0014,172.4986,183.9824,180.0486,0,631.5813,64.58437,71.39838,108.9792,387.5118,0,2229.093,1948.721,1993.345,2071.899,2093.244
48.44,0,2265.871,2276.922,2271.249,2265.396,2267.172,0,2151.589,2124.072,2139.785,2129.979,2142.483,0,2766.851,2764.142,2767.793,2755.576,2764.063,0,184.967,173.5252,172.0931,185.244,180.0428,0,631.1326,63.32159,69.49829,106.9568,385.7421,0,2229.461,1947.129,1988.682,2071.283,2093.02
48.45,0,2264.535,2274.141,2271.673,2266.846,2265.412,0,2151.769,2124.192,2140.253,2128.802,2140.503,0,2768.514,2763.21,2769.035,2753.397,2764.529,0,184.3792,174.4292,172.2981,186.2955,179.856,0,631.224,62.20442,68.82165,103.8996,383.932,0,2230.182,1945.483,1985.087,2070.56,2092.917
48.46,0,2263.216,2271.707,2271.613,2268.5,2263.718,0,2152.425,2124.561,2140.574,2127.955,2138.775,0,2770.597,2762.381,2769.626,2751.684,2765.112,0,183.184,175.6229,173.0485,187.0634,179.528,0,631.7095,61.3683,69.40225,100.05,382.181,0,2231.136,1943.895,1982.735,2069.714,2093.023
48.47,0,2261.951,2269.891,2271.109,2270.197,2262.234,0,2153.391,2125.181,2140.733,2127.561,2137.545,0,2772.888,2761.723,2769.491,2750.631,2765.755,0,181.5346,176.9919,174.2238,187.4933,179.1156,0,632.4257,60.92278,71.14973,95.74593,380.5832,0,2232.195,1942.483,1981.667,2068.735,2093.394
48.48,0,2260.799,2268.897,2270.243,2271.779,2261.084,0,2154.472,2126.032,2140.734,2127.684,2136.987,0,2775.156,2761.275,2768.661,2750.384,2766.405,0,179.6307,178.4091,175.6644,187.5579,178.6835,0,633.2125,60.93364,73.87025,91.38692,379.2175,0,2233.238,1941.365,1981.793,2067.619,2094.045
48.49,0,2259.837,2268.832,2269.123,2273.11,2260.362,0,2155.482,2127.074,2140.59,2128.316,2137.182,0,2777.181,2761.052,2767.269,2751.017,2767.017,0,177.6918,179.7468,177.1921,187.2607,178.2958,0,633.9294,61.41183,77.29757,87.39005,378.1381,0,2234.17,1940.643,1982.904,2066.375,2094.94
48.5,0,2259.155,2269.691,2267.874,2274.085,2260.12,0,2156.272,2128.245,2140.334,2129.377,2138.104,0,2778.784,2761.033,2765.522,2752.519,2767.554,0,175.9279,180.8904,178.6316,186.6361,178.007,0,634.4666,62.31149,81.1298,84.14222,377.3682,0,2234.926,1940.383,1984.705,2065.025,2095.993
48.51,0,2258.838,2271.365,2266.62,2274.639,2260.369,0,2156.76,2129.465,2140.009,2130.727,2139.63,0,2779.85,2761.167,2763.677,2754.79,2767.985,0,174.513,181.7498,179.8314,185.7448,177.8532,0,634.7485,63.53738,85.06569,81.95367,376.8968,0,2235.481,1940.601,1986.855,2063.607,2097.074
48.52,0,2258.954,2273.654,2265.477,2274.754,2261.076,0,2156.933,2130.634,2139.673,2132.18,2141.552,0,2780.339,2761.378,2762,2757.646,2768.288,0,173.5657,182.2693,180.6795,184.6666,177.8434,0,634.7352,64.96031,88.83582,81.01904,376.6764,0,2235.838,1941.26,1989.007,2062.171,2098.029
48.53,0,2259.54,2276.291,2264.537,2274.46,2262.169,0,2156.852,2131.644,2139.395,2133.538,2143.612,0,2780.286,2761.571,2760.735,2760.834,2768.447,0,173.1378,182.4345,181.1126,183.4912,177.9529,0,634.4176,66.43738,92.22507,81.39088,376.6251,0,2236.027,1942.262,1990.851,2060.775,2098.698
48.54,0,2260.587,2278.982,2263.867,2273.824,2263.542,0,2156.631,2132.383,2139.254,2134.614,2145.536,0,2779.786,2761.642,2760.071,2764.067,2768.455,0,173.2146,182.2735,181.1186,182.3088,178.121,0,633.8134,67.83283,95.0847,82.96999,376.6328,0,2236.088,1943.46,1992.139,2059.484,2098.938
48.55,0,2262.043,2281.438,2263.509,2272.949,2265.069,0,2156.417,2132.749,2139.33,2135.26,2147.071,0,2778.973,2761.497,2760.123,2767.043,2768.317,0,173.7239,181.8539,180.7316,181.2012,178.2545,0,632.9629,69.0354,97.33424,85.5147,376.5712,0,2236.061,1944.668,1992.714,2058.355,2098.643
48.56,0,2263.806,2283.404,2263.479,2271.953,2266.614,0,2156.351,2132.667,2139.697,2135.393,2148.021,0,2777.999,2761.063,2760.918,2769.49,2768.048,0,174.5547,181.2738,180.0229,180.2358,178.2405,0,631.9258,69.96849,98.95451,88.6692,376.3082,0,2235.972,1945.68,1992.51,2057.439,2097.764
48.57,0,2265.739,2284.692,2263.773,2270.959,2268.047,0,2156.543,2132.098,2140.41,2135.001,2148.266,0,2776.999,2760.307,2762.397,2771.181,2767.677,0,175.5786,180.6477,179.0872,179.462,177.9648,0,630.7772,70.59193,99.97416,92.00769,375.726,0,2235.829,1946.296,1991.556,2056.774,2096.312
48.58,0,2267.681,2285.187,2264.375,2270.077,2269.257,0,2157.044,2131.048,2141.486,2134.15,2147.783,0,2776.08,2759.241,2764.421,2771.966,2767.24,0,176.6721,180.0896,178.0306,178.9112,177.336,0,629.6042,70.89576,100.4528,95.08875,374.7382,0,2235.615,1946.337,1989.955,2056.373,2094.36
48.59,0,2269.465,2284.854,2265.258,2269.389,2270.161,0,2157.826,2129.574,2142.897,2132.965,2146.636,0,2775.303,2757.934,2766.783,2771.774,2766.778,0,177.7353,179.6956,176.9576,178.598,176.3078,0,628.4985,70.8887,100.4639,97.51268,373.3045,0,2235.295,1945.67,1987.873,2056.227,2092.037
48.6,0,2270.939,2283.74,2266.391,2268.94,2270.713,0,2158.786,2127.777,2144.553,2131.617,2144.972,0,2774.681,2756.5,2769.235,2770.623,2766.333,0,178.7028,179.5278,175.9627,178.5242,174.8972,0,627.5465,70.5854,100.081,98.97385,371.4404,0,2234.823,1944.225,1985.508,2056.3,2089.506
48.61,0,2271.979,2281.952,2267.738,2268.729,2270.907,0,2159.761,2125.794,2146.306,2130.295,2142.995,0,2774.186,2755.087,2771.514,2768.61,2765.942,0,179.5462,179.6051,175.1244,178.6826,173.1916,0,626.8188,69.99644,99.36942,99.30164,369.2177,0,2234.15,1942.005,1983.073,2056.525,2086.95
48.62,0,2272.511,2279.651,2269.261,2268.704,2270.776,0,2160.554,2123.783,2147.961,2129.175,2140.936,0,2773.763,2753.857,2773.366,2765.902,2765.632,0,180.2692,179.8999,174.5026,179.0605,171.344,0,626.3584,69.12448,98.38451,98.48441,366.7586,0,2233.238,1939.089,1980.766,2056.813,2084.547
48.63,0,2272.51,2277.026,2270.915,2268.767,2270.383,0,2160.968,2121.898,2149.294,2128.394,2139.025,0,2773.347,2752.96,2774.578,2762.719,2765.416,0,180.896,180.3442,174.1392,179.6419,169.5559,0,626.1718,67.96808,97.17564,96.67348,364.2221,0,2232.075,1935.63,1978.756,2057.055,2082.451
48.64,0,2272.013,2274.28,2272.643,2268.783,2269.813,0,2160.848,2120.279,2150.081,2128.035,2137.463,0,2772.883,2752.512,2774.995,2759.311,2765.295,0,181.4567,180.8426,174.0588,180.4077,168.0489,0,626.2252,66.53215,95.79348,94.16608,361.786,0,2230.682,1931.84,1977.166,2057.131,2080.78
48.65,0,2271.109,2271.608,2274.382,2268.6,2269.164,0,2160.108,2119.028,2150.135,2128.109,2136.398,0,2772.343,2752.572,2774.541,2755.939,2765.257,0,181.974,181.2905,174.2706,181.3331,167.0318,0,626.4464,64.84201,94.29771,91.36884,359.6284,0,2229.122,1927.971,1976.062,2056.928,2079.602
48.66,0,2269.929,2269.18,2276.056,2268.066,2268.526,0,2158.755,2118.205,2149.334,2128.56,2135.91,0,2771.728,2753.14,2773.225,2752.858,2765.282,0,182.452,181.5936,174.7682,182.3843,166.667,0,626.733,62.95674,92.76178,88.74594,357.9094,0,2227.491,1924.282,1975.449,2056.346,2078.938
48.67,0,2268.635,2267.134,2277.583,2267.066,2267.977,0,2156.888,2117.823,2147.65,2129.277,2136.007,0,2771.074,2754.154,2771.143,2750.293,2765.344,0,182.8707,181.6858,175.5288,183.5141,167.0434,0,626.9661,60.97746,91.27271,86.75862,356.7579,0,2225.917,1921.015,1975.271,2055.32,2078.763
48.68,0,2267.392,2265.566,2278.881,2265.541,2267.564,0,2154.691,2117.855,2145.158,2130.11,2136.627,0,2770.444,2755.5,2768.465,2748.429,2765.417,0,183.1873,181.5418,176.5098,184.6596,168.1605,0,627.0267,59.04733,89.92505,85.80394,356.2613,0,2224.537,1918.363,1975.419,2053.826,2079.011
48.69,0,2266.357,2264.528,2279.874,2263.51,2267.309,0,2152.405,2118.239,2142.039,2130.901,2137.654,0,2769.917,2757.035,2765.423,2747.396,2765.479,0,183.3425,181.1832,177.6469,185.7437,169.926,0,626.8137,57.34203,88.8103,86.16119,356.4608,0,2223.48,1916.447,1975.74,2051.891,2079.59
48.7,0,2265.653,2264.033,2280.503,2261.086,2267.194,0,2150.295,2118.897,2138.557,2131.503,2138.932,0,2769.57,2758.601,2762.283,2747.259,2765.513,0,183.2728,180.6767,178.8523,186.6793,172.1683,0,626.2581,56.0515,88.00387,87.95299,357.3497,0,2222.846,1915.301,1976.057,2049.594,2080.39
48.71,0,2265.357,2264.057,2280.733,2258.465,2267.175,0,2148.612,2119.738,2135.037,2131.809,2140.293,0,2769.466,2760.048,2759.319,2748.011,2765.515,0,182.923,180.1256,180.0188,187.3785,174.6601,0,625.3327,55.35548,87.55296,91.12637,358.8752,0,2222.681,1914.865,1976.188,2047.059,2081.293
48.72,0,2265.49,2264.548,2280.56,2255.913,2267.185,0,2147.56,2120.674,2131.82,2131.765,2141.576,0,2769.643,2761.248,2756.784,2749.579,2765.489,0,182.2595,179.6547,181.0276,187.7636,177.1497,0,624.0552,55.39647,87.46796,95.45605,360.9418,0,2222.973,1914.992,1975.97,2044.438,2082.189
48.73,0,2266.018,2265.43,2280.012,2253.732,2267.141,0,2147.266,2121.624,2129.222,2131.378,2142.646,0,2770.103,2762.104,2754.883,2751.823,2765.453,0,181.2803,179.3911,181.7617,187.779,179.3948,0,622.4822,56.25452,87.71954,100.5694,363.4174,0,2223.644,1915.468,1975.279,2041.895,2082.98
48.74,0,2266.855,2266.609,2279.146,2252.219,2266.965,0,2147.771,2122.514,2127.494,2130.713,2143.414,0,2770.816,2762.554,2753.75,2754.55,2765.435,0,180.0197,179.4439,182.1217,187.4013,181.1924,0,620.699,57.92772,88.24209,105.9888,366.141,0,2224.555,1916.031,1974.048,2039.585,2083.588
48.75,0,2267.884,2267.973,2278.044,2251.618,2266.586,0,2149.021,2123.285,2126.788,2129.88,2143.84,0,2771.719,2762.576,2753.437,2757.537,2765.469,0,178.5482,179.8837,182.0427,186.6467,182.4026,0,618.8041,60.32211,88.94331,111.1858,368.9325,0,2225.526,1916.411,1972.274,2037.631,2083.961
48.76,0,2268.963,2269.402,2276.8,2252.087,2265.961,0,2150.885,2123.89,2127.135,2129.014,2143.93,0,2772.725,2762.182,2753.909,2760.544,2765.588,0,176.9669,180.7253,181.5065,185.5726,182.9619,0,616.8951,63.25323,89.71835,115.6393,371.6049,0,2226.358,1916.354,1970.016,2036.109,2084.074
48.77,0,2269.953,2270.771,2275.512,2253.66,2265.08,0,2153.17,2124.299,2128.439,2128.249,2143.733,0,2773.737,2761.424,2755.052,2763.342,2765.819,0,175.3979,181.9167,180.5489,184.2745,182.8865,0,615.0562,66.45992,90.46654,118.8913,373.9783,0,2226.856,1915.66,1967.391,2035.038,2083.927
48.78,0,2270.732,2271.954,2274.266,2256.239,2263.974,0,2155.649,2124.499,2130.482,2127.697,2143.325,0,2774.654,2760.385,2756.687,2765.729,2766.171,0,173.9707,183.3358,179.2578,182.8778,182.2642,0,613.3504,69.62932,91.10877,120.5956,375.894,0,2226.861,1914.207,1964.555,2034.38,2083.541
48.79,0,2271.212,2272.844,2273.13,2259.597,2262.71,0,2158.091,2124.497,2132.949,2127.423,2142.791,0,2775.385,2759.182,2758.593,2767.543,2766.631,0,172.8084,184.799,177.7647,181.5248,181.239,0,611.8191,72.43017,91.603,120.5545,377.23,0,2226.268,1911.969,1961.68,2034.05,2082.952
48.8,0,2271.349,2273.354,2272.144,2263.41,2261.393,0,2160.293,2124.316,2135.467,2127.439,2142.21,0,2775.858,2757.957,2760.538,2768.679,2767.157,0,172.0122,186.0803,176.228,180.3597,179.989,0,610.4833,74.55032,91.95609,118.7408,377.9119,0,2225.047,1909.02,1958.933,2033.926,2082.204
48.81,0,2271.146,2273.435,2271.322,2267.287,2260.142,0,2162.097,2123.995,2137.644,2127.697,2141.645,0,2776.025,2756.862,2762.303,2769.085,2767.682,0,171.6495,186.9418,174.8139,179.5106,178.7023,0,609.3502,75.73395,92.22957,115.3014,377.9208,0,2223.253,1905.528,1956.459,2033.874,2081.34
48.82,0,2270.656,2273.08,2270.649,2270.833,2259.083,0,2163.411,2123.583,2139.13,2128.103,2141.123,0,2775.865,2756.052,2763.704,2768.774,2768.113,0,171.7448,187.1706,173.6749,179.073,177.5541,0,608.4191,75.81378,92.53766,110.5416,377.296,0,2221.03,1901.733,1954.36,2033.762,2080.396
48.83,0,2269.971,2272.324,2270.092,2273.688,2258.323,0,2164.213,2123.128,2139.656,2128.527,2140.639,0,2775.386,2755.661,2764.614,2767.812,2768.342,0,172.2755,186.616,172.9319,179.0952,176.6862,0,607.6876,74.73444,93.03662,104.8899,376.1299,0,2218.604,1897.917,1952.695,2033.481,2079.402
48.84,0,2269.208,2271.245,2269.606,2275.586,2257.931,0,2164.547,2122.677,2139.083,2128.838,2140.155,0,2774.616,2755.785,2764.969,2766.319,2768.263,0,173.174,185.2213,172.661,179.5681,176.1944,0,607.1536,72.56357,93.9062,98.84789,374.5582,0,2216.268,1894.371,1951.477,2032.95,2078.378
48.85,0,2268.492,2269.955,2269.149,2276.381,2257.929,0,2164.513,2122.265,2137.416,2128.918,2139.6,0,2773.604,2756.467,2764.768,2764.458,2767.782,0,174.3348,183.0434,172.8871,180.4232,176.1214,0,606.8158,69.48923,95.32494,92.93109,372.7451,0,2214.348,1891.353,1950.682,2032.124,2077.335
48.86,0,2267.938,2268.585,2268.688,2276.067,2258.279,0,2164.244,2121.917,2134.82,2128.693,2138.888,0,2772.411,2757.687,2764.071,2762.419,2766.839,0,175.6264,180.2549,173.5849,181.5376,176.4588,0,606.6697,65.80292,97.44261,87.6118,370.8654,0,2213.164,1889.06,1950.263,2030.989,2076.28
48.87,0,2267.634,2267.279,2268.208,2274.779,2258.896,0,2163.885,2121.646,2131.596,2128.14,2137.934,0,2771.103,2759.354,2762.983,2760.398,2765.416,0,176.9063,177.1298,174.6855,182.7486,177.1544,0,606.7021,61.86966,100.354,83.27112,369.0864,0,2212.978,1887.606,1950.161,2029.556,2075.216
48.88,0,2267.621,2266.171,2267.721,2272.771,2259.656,0,2163.56,2121.449,2128.145,2127.291,2136.673,0,2769.745,2761.317,2761.635,2758.583,2763.551,0,178.0374,174.0105,176.0872,183.8758,178.1254,0,606.8849,58.0885,104.078,80.16776,367.5504,0,2213.944,1887.016,1950.315,2027.855,2074.148
48.89,0,2267.894,2265.378,2267.261,2270.378,2260.42,0,2163.358,2121.32,2124.917,2126.229,2135.08,0,2768.405,2763.37,2760.171,2757.125,2761.337,0,178.9037,171.2648,177.6697,184.7461,179.2729,0,607.1698,54.84785,108.5466,78.42636,366.36,0,2216.069,1887.227,1950.666,2025.93,2073.08
