time,ref1,finger1_exp1,finger1_exp2,finger1_exp3,finger1_exp4,finger1_exp5,ref2,finger2_exp1,finger2_exp2,finger2_exp3,finger2_exp4,finger2_exp5,ref3,finger3_exp1,finger3_exp2,finger3_exp3,finger3_exp4,finger3_exp5,force_ref1,force_finger1_exp1,force_finger1_exp2,force_finger1_exp3,force_finger1_exp4,force_finger1_exp5,force_ref2,force_finger2_exp1,force_finger2_exp2,force_finger2_exp3,force_finger2_exp4,force_finger2_exp5,force_ref3,force_finger3_exp1,force_finger3_exp2,force_finger3_exp3,force_finger3_exp4,force_finger3_exp5
60.82,0,2276.719,2259.323,2278.502,2252.354,2257.625,0,2095.19,2103.935,2128.377,2120.974,2118.372,0,2735.523,2742.367,2746.204,2751.1,2744.196,0,187.3414,183.4381,185.1056,177.4838,190.3229,0,74.78035,64.97075,74.94999,62.9495,73.51582,0,1597.801,1755.688,1815.532,1849.836,1911.386
60.83,0,2277.397,2259.049,2277.314,2255.05,2258.869,0,2095.776,2102.099,2124.192,2121.21,2119.309,0,2735.141,2740.354,2745.622,2749.647,2748.504,0,186.0085,183.9627,184.7496,177.6218,189.7414,0,75.31094,64.86925,74.38452,62.80246,73.41043,0,1599.889,1754.681,1819.572,1849.623,1914.017
60.84,0,2277.631,2258.865,2275.25,2257.581,2259.545,0,2096.051,2101.287,2120.219,2121.61,2120.614,0,2734.708,2738.18,2744.881,2747.691,2752.386,0,184.8076,184.1913,184.5829,178.2764,189.3678,0,76.03689,64.77528,73.78737,62.58813,73.17802,0,1603.953,1754.342,1823.746,1847.899,1917.938
60.85,0,2277.313,2258.775,2272.476,2259.883,2259.589,0,2095.885,2101.476,2116.856,2122.161,2122.218,0,2734.175,2735.725,2743.997,2745.418,2755.471,0,183.8202,184.1864,184.6046,179.4605,189.2098,0,76.76181,64.71628,73.11047,62.55149,72.86671,0,1609.43,1754.711,1827.551,1844.89,1923.089
60.86,0,2276.406,2258.768,2269.223,2261.932,2258.992,0,2095.196,2102.524,2114.424,2122.838,2124.039,0,2733.416,2732.874,2743.037,2743.051,2757.479,0,183.1286,184.0499,184.7575,181.1332,189.2098,0,77.28217,64.72807,72.28642,62.91547,72.52199,0,1615.612,1755.743,1830.443,1840.968,1929.211
60.87,0,2274.952,2258.81,2265.758,2263.738,2257.798,0,2093.972,2104.195,2113.13,2123.608,2125.986,0,2732.245,2729.568,2742.109,2740.823,2758.231,0,182.8084,183.9031,184.9355,183.2,189.2585,0,77.42871,64.84917,71.24258,63.8376,72.18011,0,1621.741,1757.316,1831.918,1836.608,1935.856
60.88,0,2273.079,2258.855,2262.364,2265.329,2256.1,0,2092.274,2106.2,2113.044,2124.428,2127.973,0,2730.445,2725.841,2741.358,2738.95,2757.666,0,182.9174,183.8638,185.0018,185.5191,189.2176,0,77.10017,65.11386,69.9189,65.37727,71.86382,0,1627.112,1759.252,1831.589,1832.328,1942.442
60.89,0,2270.988,2258.846,2259.305,2266.747,2254.034,0,2090.246,2108.234,2114.085,2125.25,2129.925,0,2727.822,2721.844,2740.935,2737.608,2755.841,0,183.4836,184.0246,184.8137,187.9129,188.9474,0,76.28331,65.54509,68.28613,67.4792,71.58045,0,1631.163,1761.338,1829.261,1828.619,1948.318
60.9,0,2268.936,2258.725,2256.799,2268.042,2251.766,0,2088.095,2110.014,2116.04,2126.025,2131.779,0,2724.261,2717.848,2740.974,2736.913,2752.931,0,184.4934,184.4364,184.2504,190.1845,188.3352,0,75.05614,66.14828,66.3607,69.97622,71.3231,0,1633.552,1763.359,1824.965,1825.896,1952.856
60.91,0,2267.207,2258.449,2254.998,2269.265,2249.482,0,2086.075,2111.319,2118.585,2126.712,2133.484,0,2719.779,2714.218,2741.566,2736.912,2749.216,0,185.8851,185.0999,183.2393,192.1365,187.3179,0,73.57443,66.90683,64.21233,72.61079,71.07345,0,1634.189,1765.115,1818.969,1824.443,1955.529
60.92,0,2266.075,2258.004,2253.965,2270.463,2247.366,0,2084.453,2112.01,2121.334,2127.277,2134.998,0,2714.561,2711.364,2742.739,2737.586,2745.062,0,187.549,185.9652,181.7744,193.5905,185.8958,0,72.04465,67.78043,61.96204,75.07127,70.8058,0,1633.236,1766.449,1811.752,1824.391,1955.991
60.93,0,2265.767,2257.409,2253.674,2271.669,2245.585,0,2083.469,2112.044,2123.882,2127.701,2136.277,0,2708.963,2709.679,2744.443,2738.857,2740.886,0,189.3371,186.9412,179.9249,194.4059,184.136,0,70.6889,68.70608,59.77023,77.03663,70.49134,0,1631.067,1767.26,1803.947,1825.704,1954.118
60.94,0,2266.426,2256.722,2254.013,2272.896,2244.273,0,2083.301,2111.471,2125.862,2127.983,2137.279,0,2703.483,2709.476,2746.55,2740.603,2737.121,0,191.0793,187.9092,177.8316,194.4943,182.1656,0,69.70811,69.60196,57.81684,78.22252,70.10225,0,1628.201,1767.505,1796.257,1828.189,1950.028
60.95,0,2268.088,2256.034,2254.799,2274.118,2243.521,0,2084.035,2110.422,2126.986,2128.138,2137.95,0,2698.705,2710.933,2748.869,2742.678,2734.163,0,192.6066,188.7426,175.6925,193.8302,180.1552,0,69.25006,70.37321,56.27718,78.42186,69.61586,0,1625.211,1767.203,1789.375,1831.529,1944.063
60.96,0,2270.666,2255.457,2255.808,2275.267,2243.366,0,2085.644,2109.087,2127.082,2128.193,2138.236,0,2695.209,2714.055,2751.167,2744.93,2732.329,0,193.774,189.3249,173.7375,192.4555,178.2969,0,69.38701,70.91901,55.29738,77.53422,69.019,0,1622.636,1766.419,1783.889,1835.316,1936.75
60.97,0,2273.95,2255.104,2256.803,2276.232,2243.796,0,2087.992,2107.682,2126.113,2128.181,2138.083,0,2693.494,2718.664,2753.196,2747.21,2731.816,0,194.4813,189.5668,172.199,190.4773,176.7792,0,70.10667,71.14066,54.97352,75.58083,68.31244,0,1620.904,1765.256,1780.221,1839.107,1928.733
60.98,0,2277.635,2255.07,2257.571,2276.869,2244.756,0,2090.844,2106.422,2124.175,2128.134,2137.448,0,2693.889,2724.417,2754.731,2749.388,2732.673,0,194.6864,189.4179,171.2791,188.0587,175.7622,0,71.31695,70.95067,55.33762,72.70357,67.51473,0,1620.27,1763.834,1778.575,1842.479,1920.699
60.99,0,2281.347,2255.414,2257.951,2277.018,2246.157,0,2093.903,2105.488,2121.479,2128.074,2136.303,0,2696.5,2730.843,2755.598,2751.347,2734.795,0,194.409,188.8734,171.1208,185.4043,175.3563,0,72.86272,70.28331,56.35259,69.14925,66.66412,0,1620.792,1762.274,1778.927,1845.073,1913.306
61,0,2284.695,2256.142,2257.854,2276.529,2247.89,0,2096.842,2105.007,2118.322,2128.011,2134.654,0,2701.184,2737.404,2755.693,2752.993,2737.938,0,193.7251,187.9745,171.7857,182.7404,175.6075,0,74.55109,69.10629,57.91703,65.24216,65.81745,0,1622.341,1760.69,1781.036,1846.646,1907.113
61.01,0,2287.314,2257.208,2257.278,2275.297,2249.837,0,2099.356,2105.034,2115.04,2127.942,2132.538,0,2707.564,2743.559,2754.999,2754.25,2741.742,0,192.7531,186.8024,173.2429,180.2934,176.4905,0,76.17998,67.43231,59.87876,61.34911,65.04579,0,1624.63,1759.174,1784.49,1847.092,1902.528
61.02,0,2288.908,2258.515,2256.302,2273.281,2251.881,0,2101.199,2105.552,2111.972,2127.847,2130.034,0,2715.071,2748.829,2753.581,2755.055,2745.788,0,191.6347,185.4687,175.3691,178.2682,177.9124,0,77.56522,65.32823,62.05499,57.84132,64.42719,0,1627.272,1757.802,1788.763,1846.459,1899.771
61.03,0,2289.285,2259.932,2255.079,2270.527,2253.912,0,2102.213,2106.478,2109.411,2127.698,2127.258,0,2723.017,2752.854,2751.571,2755.366,2749.639,0,190.5144,184.1009,177.9615,176.8282,179.725,0,78.56215,62.91896,64.25539,55.05743,64.03809,0,1629.845,1756.626,1793.287,1844.934,1898.869
61.04,0,2288.379,2261.31,2253.81,2267.179,2255.838,0,2102.346,2107.673,2107.58,2127.465,2124.36,0,2730.681,2755.42,2749.149,2755.159,2752.898,0,189.5213,182.8271,180.7597,176.0799,181.7457,0,79.0792,60.38328,66.30455,53.27056,63.94503,0,1631.959,1755.69,1797.526,1842.82,1899.662
61.05,0,2286.25,2262.51,2252.717,2263.47,2257.583,0,2101.649,2108.973,2106.608,2127.119,2121.512,0,2737.397,2756.485,2746.519,2754.433,2755.247,0,188.7559,181.7608,183.4756,176.0625,183.7824,0,79.08294,57.94022,68.06047,52.66193,64.19779,0,1633.308,1755.022,1801.036,1840.487,1901.836
61.06,0,2283.073,2263.414,2252.006,2259.7,2259.094,0,2100.266,2110.202,2106.527,2126.645,2118.9,0,2742.627,2756.162,2743.884,2753.222,2756.484,0,188.2835,180.9881,185.8263,176.7444,185.6591,0,78.59525,55.82617,69.4269,53.30302,64.82435,0,1633.711,1754.642,1803.518,1838.324,1904.969
61.07,0,2279.12,2263.95,2251.841,2256.209,2260.346,0,2098.399,2111.205,2107.274,2126.04,2116.704,0,2746.013,2754.698,2741.434,2751.591,2756.538,0,188.1336,180.5577,187.5672,178.0278,187.2367,0,77.68463,54.26546,70.35841,55.14797,65.82753,0,1633.123,1754.561,1804.837,1836.676,1908.59
61.08,0,2274.72,2264.093,2252.307,2253.329,2261.335,0,2096.281,2111.865,2108.714,2125.315,2115.084,0,2747.408,2752.43,2739.336,2749.644,2755.473,0,188.3048,180.4773,188.5193,179.7612,188.4276,0,76.45406,53.43829,70.85831,58.03708,67.18276,0,1631.634,1754.777,1805.03,1835.802,1912.231
61.09,0,2270.231,2263.87,2253.403,2251.347,2262.078,0,2094.139,2112.113,2110.656,2124.501,2114.165,0,2746.873,2749.745,2737.726,2747.516,2753.473,0,188.7722,180.7128,188.59,181.757,189.2009,0,75.02715,53.45185,70.97052,61.71178,68.83663,0,1629.442,1755.274,1804.278,1835.838,1915.478
61.1,0,2266.004,2263.35,2255.035,2250.46,2262.607,0,2092.167,2111.944,2112.889,2123.634,2114.016,0,2744.657,2747.025,2736.716,2745.366,2750.817,0,189.4945,181.194,187.7831,183.8141,189.5785,0,73.53465,54.31979,70.76766,65.83988,70.70665,0,1626.818,1756.023,1802.866,1836.783,1917.998
61.11,0,2262.351,2262.637,2257.028,2250.751,2262.96,0,2090.506,2111.407,2115.2,2122.761,2114.647,0,2741.158,2744.611,2736.382,2743.359,2747.842,0,190.4199,181.8239,186.1966,185.7398,189.6241,0,72.10193,55.95445,70.33742,70.04877,72.68277,0,1624.062,1756.978,1801.132,1838.508,1919.555
61.12,0,2259.517,2261.848,2259.151,2252.173,2263.17,0,2089.236,2110.6,2117.4,2121.925,2115.997,0,2736.865,2742.766,2736.767,2741.651,2744.902,0,191.4888,182.4917,184.0107,187.3708,189.426,0,70.83766,58.17421,69.77009,73.96292,74.63174,0,1621.458,1758.081,1799.406,1840.779,1919.997
61.13,0,2257.665,2261.098,2261.155,2254.551,2263.261,0,2088.375,2109.651,2119.341,2121.167,2117.936,0,2732.309,2741.655,2737.874,2740.365,2742.323,0,192.6338,183.088,181.4663,188.5889,189.0774,0,69.82428,60.72546,69.14893,77.24184,76.40508,0,1619.241,1759.267,1797.969,1843.3,1919.25
61.14,0,2256.859,2260.484,2262.812,2257.602,2263.24,0,2087.893,2108.696,2120.923,2120.519,2120.281,0,2728.006,2741.337,2739.653,2739.582,2740.374,0,193.7785,183.5198,178.8378,189.3306,188.6582,0,69.11018,63.31639,68.54483,79.61397,77.85084,0,1617.568,1760.465,1797.014,1845.752,1917.293
61.15,0,2257.063,2260.069,2263.945,2260.97,2263.1,0,2087.724,2107.86,2122.099,2120,2122.805,0,2724.415,2741.768,2741.999,2739.323,2739.231,0,194.836,183.7234,176.4049,189.5894,188.2205,0,68.70456,65.65726,68.01516,80.90284,78.82866,0,1616.507,1761.602,1796.633,1847.842,1914.156
61.16,0,2258.144,2259.875,2264.462,2264.264,2262.815,0,2087.788,2107.234,2122.869,2119.622,2125.266,0,2721.901,2742.812,2744.75,2739.552,2738.971,0,195.7102,183.6737,174.4238,189.4111,187.782,0,68.57549,67.50127,67.60563,81.04222,79.22663,0,1616.042,1762.609,1796.823,1849.33,1909.927
61.17,0,2259.884,2259.884,2264.368,2267.11,2262.355,0,2088.002,2106.864,2123.269,2119.38,2127.426,0,2720.711,2744.271,2747.692,2740.177,2739.559,0,196.3006,183.3861,173.1033,188.8828,187.3274,0,68.65198,68.67895,67.35305,80.07845,78.97778,0,1616.081,1763.426,1797.504,1850.062,1904.765
61.18,0,2262.009,2260.042,2263.755,2269.191,2261.688,0,2088.298,2106.744,2123.366,2119.263,2129.079,0,2720.961,2745.907,2750.575,2741.063,2740.863,0,196.5104,182.9131,172.5853,188.1172,186.8181,0,68.83052,69.12099,67.28677,78.15969,78.07344,0,1616.477,1764.006,1798.545,1849.976,1898.921
61.19,0,2264.212,2260.275,2262.794,2270.292,2260.789,0,2088.628,2106.823,2123.24,2119.25,2130.074,0,2722.636,2747.48,2753.142,2742.058,2742.672,0,196.2577,182.3343,172.9312,187.2357,186.2064,0,68.98636,68.86528,67.42741,75.51381,76.57097,0,1617.058,1764.323,1799.797,1849.101,1892.749
61.2,0,2266.192,2260.499,2261.694,2270.313,2259.657,0,2088.969,2107.018,2122.975,2119.311,2130.33,0,2725.591,2748.774,2755.154,2743.003,2744.726,0,195.4885,181.7429,174.1165,186.3505,185.4516,0,68.98898,68.04741,67.7823,72.41848,74.59351,0,1617.646,1764.373,1801.114,1847.548,1886.708
61.21,0,2267.688,2260.637,2260.675,2269.291,2258.314,0,2089.317,2107.229,2122.648,2119.416,2129.85,0,2729.574,2749.626,2756.423,2743.766,2746.751,0,194.1877,181.2294,176.0322,185.551,184.5339,0,68.72062,66.87607,68.33904,69.16795,72.3207,0,1618.089,1764.181,1802.375,1845.487,1881.328
61.22,0,2268.51,2260.638,2259.925,2267.382,2256.817,0,2089.683,2107.357,2122.321,2119.532,2128.72,0,2734.245,2749.936,2756.841,2744.253,2748.5,0,192.3884,180.8674,178.4951,184.8943,183.463,0,68.09526,65.59791,69.0587,66.04123,69.97078,0,1618.266,1763.798,1803.484,1843.121,1877.171
61.23,0,2268.566,2260.479,2259.572,2264.841,2255.254,0,2090.089,2107.33,2122.034,2119.63,2127.108,0,2739.208,2749.682,2756.391,2744.425,2749.779,0,190.1738,180.7018,181.2651,184.4009,182.2801,0,67.07544,64.45744,69.87161,63.27589,67.77552,0,1618.105,1763.295,1804.373,1840.668,1874.761
61.24,0,2267.873,2260.171,2259.667,2261.991,2253.736,0,2090.559,2107.104,2121.802,2119.687,2125.236,0,2744.048,2748.913,2755.153,2744.295,2750.477,0,187.6743,180.7408,184.0695,184.0574,181.0533,0,65.68341,63.659,70.67802,61.05016,65.9515,0,1617.565,1762.76,1804.991,1838.334,1874.51
61.25,0,2266.554,2259.76,2260.18,2259.175,2252.388,0,2091.116,2106.676,2121.614,2119.692,2123.363,0,2748.365,2747.743,2753.295,2743.929,2750.575,0,185.0557,180.9549,186.6303,183.8241,179.8679,0,64.00412,63.33656,71.35537,59.47479,64.67133,0,1616.629,1762.28,1805.299,1836.296,1876.645
61.26,0,2264.825,2259.312,2261.01,2256.718,2251.335,0,2091.774,2106.079,2121.437,2119.647,2121.749,0,2751.814,2746.33,2751.048,2743.428,2750.144,0,182.5027,181.2797,188.6947,183.6472,178.8142,0,62.17862,63.53613,71.77238,58.59391,64.03903,0,1615.284,1761.93,1805.263,1834.695,1881.158
61.27,0,2262.965,2258.903,2262.005,2254.891,2250.685,0,2092.536,2105.377,2121.224,2119.568,2120.62,0,2754.136,2744.862,2748.678,2742.906,2749.328,0,180.1982,181.6255,190.0619,183.4732,177.9736,0,60.38807,64.2132,71.80859,58.39306,64.07325,0,1613.511,1761.763,1804.854,1833.622,1887.779
61.28,0,2261.275,2258.608,2262.994,2253.883,2250.515,0,2093.393,2104.649,2120.922,2119.482,2120.148,0,2755.179,2743.525,2746.45,2742.47,2748.317,0,178.3022,181.8912,190.6062,183.2623,177.407,0,58.83025,65.24474,71.37616,58.81136,64.70102,0,1611.284,1761.795,1804.052,1833.126,1895.989
61.29,0,2260.039,2258.481,2263.812,2253.782,2250.86,0,2094.323,2103.974,2120.484,2119.421,2120.418,0,2754.913,2742.487,2744.594,2742.197,2747.324,0,176.9338,181.9802,190.2914,182.9982,177.1457,0,57.69184,66.4537,70.43975,59.75459,65.76418,0,1608.591,1762.007,1802.858,1833.209,1905.067
61.3,0,2259.481,2258.552,2264.332,2254.573,2251.702,0,2095.29,2103.417,2119.877,2119.418,2121.426,0,2753.43,2741.866,2743.279,2742.123,2746.543,0,176.1584,181.8181,189.1759,182.6928,177.1873,0,57.12092,67.64125,69.03018,61.10705,67.03832,0,1605.456,1762.343,1801.298,1833.827,1914.17
61.31,0,2259.736,2258.818,2264.476,2256.145,2252.974,0,2096.244,2103.02,2119.088,2119.495,2123.071,0,2750.932,2741.722,2742.595,2742.231,2746.13,0,175.9838,181.3669,187.4059,182.3846,177.497,0,57.2038,68.62115,67.24831,62.7408,68.26305,0,1601.967,1762.724,1799.432,1834.897,1922.433
61.32,0,2260.823,2259.247,2264.228,2258.303,2254.559,0,2097.125,2102.793,2118.133,2119.659,2125.172,0,2747.7,2742.044,2742.549,2742.464,2746.176,0,176.364,180.634,185.1979,182.1309,178.0133,0,57.95046,69.25062,65.25717,64.52237,69.17936,0,1598.296,1763.061,1797.355,1836.299,1929.072
61.33,0,2262.646,2259.782,2263.626,2260.797,2256.304,0,2097.859,2102.718,2117.051,2119.9,2127.485,0,2744.064,2742.754,2743.077,2742.73,2746.699,0,177.211,179.6744,182.8122,181.996,178.659,0,59.29077,69.45239,63.26287,66.31758,69.56915,0,1594.699,1763.276,1795.191,1837.879,1933.481
61.34,0,2264.996,2260.354,2262.757,2263.345,2258.04,0,2098.367,2102.755,2115.909,2120.187,2129.738,0,2740.358,2743.719,2744.061,2742.925,2747.642,0,178.4122,178.5837,180.5192,182.0372,179.3536,0,61.08257,69.225,61.48693,67.99559,69.29034,0,1591.503,1763.319,1793.082,1839.457,1935.302
61.35,0,2267.583,2260.895,2261.735,2265.666,2259.594,0,2098.565,2102.855,2114.792,2120.478,2131.658,0,2736.886,2744.771,2745.364,2742.956,2748.882,0,179.8489,177.4847,178.5654,182.292,180.0252,0,63.13004,68.63986,60.13461,69.43309,68.30149,0,1589.066,1763.185,1791.177,1840.843,1934.465
61.36,0,2270.071,2261.343,2260.688,2267.504,2260.818,0,2098.376,2102.972,2113.79,2120.723,2133.013,0,2733.882,2745.738,2746.854,2742.756,2750.249,0,181.413,176.5086,177.1423,182.767,180.6209,0,65.20966,67.82659,59.36466,70.51971,66.67155,0,1587.729,1762.919,1789.609,1841.845,1931.19
61.37,0,2272.121,2261.662,2259.735,2268.657,2261.599,0,2097.739,2103.075,2112.99,2120.869,2133.632,0,2731.493,2746.468,2748.428,2742.304,2751.552,0,183.0174,175.7753,176.3643,183.4344,181.1124,0,67.09972,66.94962,59.26622,71.16504,64.5726,0,1587.762,1762.609,1788.485,1842.295,1925.955
61.38,0,2273.44,2261.833,2258.973,2268.991,2261.878,0,2096.616,2103.151,2112.458,2120.87,2133.434,0,2729.773,2746.847,2750.013,2741.627,2752.609,0,184.6013,175.3756,176.2585,184.2327,181.4981,0,68.60922,66.1805,59.84695,71.3076,62.25673,0,1589.32,1762.377,1787.871,1842.057,1919.426
61.39,0,2273.823,2261.864,2258.469,2268.458,2261.649,0,2095.009,2103.216,2112.227,2120.685,2132.429,0,2728.683,2746.822,2751.572,2740.799,2753.263,0,186.1273,175.3592,176.7663,185.0753,181.8012,0,69.60264,65.67073,61.03474,70.92467,60.02087,0,1592.411,1762.351,1787.784,1841.054,1912.378
61.4,0,2273.182,2261.781,2258.252,2267.102,2260.958,0,2092.965,2103.303,2112.294,2120.285,2130.721,0,2728.117,2746.4,2753.082,2739.927,2753.412,0,187.5751,175.7296,177.7585,185.8643,182.0636,0,70.01712,65.52916,62.69263,70.0412,58.16472,0,1596.889,1762.644,1788.199,1839.278,1905.596
61.41,0,2271.562,2261.62,2258.321,2265.05,2259.895,0,2090.58,2103.459,2112.615,2119.657,2128.485,0,2727.925,2745.648,2754.519,2739.139,2753.017,0,188.9333,176.4459,179.0579,186.5072,182.3379,0,69.87047,65.80731,64.64343,68.73535,56.94759,0,1602.471,1763.333,1789.058,1836.802,1899.778
61.42,0,2269.142,2261.422,2258.644,2262.507,2258.579,0,2088.001,2103.735,2113.117,2118.807,2125.947,0,2727.947,2744.677,2755.841,2738.557,2752.106,0,190.1924,177.4311,180.4674,186.9358,182.6766,0,69.25879,66.49417,66.69945,67.13829,56.54972,0,1608.773,1764.432,1790.279,1833.781,1895.458
61.43,0,2266.208,2261.222,2259.173,2259.731,2257.144,0,2085.417,2104.171,2113.713,2117.764,2123.358,0,2728.035,2743.628,2756.977,2738.286,2750.773,0,191.3405,178.5842,181.7979,187.1232,183.1203,0,68.34402,67.52056,68.69084,65.42655,57.04332,0,1615.359,1765.893,1791.776,1830.446,1892.943
61.44,0,2263.117,2261.047,2259.849,2257.011,2255.719,0,2083.042,2104.792,2114.313,2116.58,2120.962,0,2728.079,2742.649,2757.83,2738.392,2749.167,0,192.3632,179.7935,182.8927,187.0963,183.6869,0,67.33271,68.77169,70.48769,63.80654,58.37737,0,1621.796,1767.603,1793.47,1827.08,1892.276
61.45,0,2260.25,2260.913,2260.614,2254.627,2254.418,0,2081.09,2105.594,2114.844,2115.333,2118.966,0,2728.011,2741.876,2758.289,2738.895,2747.472,0,193.2465,180.9487,183.6459,186.9385,184.3641,0,66.44843,70.10542,72.01193,62.492,60.3798,0,1627.701,1769.396,1795.294,1823.997,1893.237
61.46,0,2257.958,2260.822,2261.412,2252.825,2253.326,0,2079.758,2106.547,2115.26,2114.124,2117.527,0,2727.817,2741.419,2758.247,2739.767,2745.891,0,193.9819,181.9518,184.0119,186.7825,185.1064,0,65.90128,71.37324,73.23788,61.67684,62.77776,0,1632.774,1771.08,1797.195,1821.504,1895.382
61.47,0,2256.512,2260.771,2262.195,2251.781,2252.499,0,2079.194,2107.593,2115.55,2113.065,2116.73,0,2727.52,2741.347,2757.624,2740.934,2744.617,0,194.5704,182.7241,184.0069,186.79,185.8391,0,65.85819,72.44077,74.18229,61.50684,65.2347,0,1636.821,1772.454,1799.123,1819.864,1898.112
61.48,0,2256.073,2260.75,2262.92,2251.583,2251.959,0,2079.478,2108.653,2115.736,2112.272,2116.591,0,2727.177,2741.687,2756.39,2742.29,2743.825,0,195.0232,183.2111,183.7025,187.122,186.4687,0,66.41827,73.20507,74.88702,62.05482,67.39973,0,1639.752,1773.344,1801.023,1819.262,1900.767
61.49,0,2256.673,2260.755,2263.548,2252.216,2251.708,0,2080.615,2109.634,2115.871,2111.845,2117.056,0,2726.865,2742.418,2754.576,2743.711,2743.65,0,195.36,183.3853,183.2123,187.9041,186.8974,0,67.59646,73.60677,75.39914,63.30367,68.96196,0,1641.573,1773.625,1802.828,1819.78,1902.738
61.5,0,2258.211,2260.783,2264.042,2253.57,2251.729,0,2082.526,2110.445,2116.029,2111.857,2118.017,0,2726.663,2743.482,2752.282,2745.073,2744.188,0,195.6029,183.2469,182.674,189.1943,187.0409,0,69.3183,73.63553,75.75334,65.14073,69.70128,0,1642.367,1773.234,1804.448,1821.373,1903.562
61.51,0,2260.482,2260.839,2264.365,2255.453,2251.996,0,2085.067,2111,2116.296,2112.341,2119.328,0,2726.651,2744.786,2749.664,2746.269,2745.49,0,195.7683,182.8239,182.229,190.9584,186.845,0,71.42693,73.32886,75.96091,67.36575,69.52675,0,1642.268,1772.182,1805.779,1823.878,1903.011
61.52,0,2263.205,2260.931,2264.48,2257.624,2252.477,0,2088.038,2111.236,2116.757,2113.285,2120.828,0,2726.895,2746.212,2746.925,2747.226,2747.561,0,195.8603,182.169,182.0022,193.0608,186.2986,0,73.70166,72.76405,76.00783,69.71205,68.4957,0,1641.44,1770.551,1806.707,1827.024,1901.123
61.53,0,2266.065,2261.07,2264.358,2259.825,2253.135,0,2091.212,2111.121,2117.479,2114.628,2122.353,0,2727.45,2747.635,2744.291,2747.908,2750.357,0,195.8659,181.355,182.085,195.2738,185.4406,0,75.88586,72.045,75.86192,71.87897,66.80991,0,1640.057,1768.482,1807.131,1830.461,1898.201
61.54,0,2268.761,2261.265,2263.977,2261.816,2253.934,0,2094.36,2110.656,2118.497,2116.269,2123.757,0,2728.353,2748.929,2741.981,2748.325,2753.775,0,195.7541,180.4682,182.5221,197.3048,184.3585,0,77.72018,71.28534,75.48688,73.57148,64.78881,0,1638.288,1766.155,1806.984,1833.805,1894.768
61.55,0,2271.041,2261.515,2263.333,2263.405,2254.831,0,2097.276,2109.882,2119.805,2118.076,2124.923,0,2729.627,2749.985,2740.189,2748.518,2757.644,0,195.4791,179.5993,183.3056,198.838,183.1778,0,78.97655,70.59073,74.85937,74.5414,62.8236,0,1636.289,1763.765,1806.247,1836.685,1891.476
61.56,0,2272.728,2261.812,2262.448,2264.467,2255.778,0,2099.796,2108.877,2121.338,2119.899,2125.772,0,2731.28,2750.721,2739.054,2748.556,2761.728,0,194.9872,178.8345,184.3761,199.5845,182.0415,0,79.48788,70.04311,73.98463,74.62388,61.31936,0,1634.193,1761.499,1804.965,1838.788,1889
61.57,0,2273.736,2262.133,2261.365,2264.952,2256.729,0,2101.811,2107.746,2122.984,2121.588,2126.269,0,2733.303,2751.091,2738.65,2748.509,2765.728,0,194.2268,178.246,185.6299,199.3315,181.0851,0,79.16992,69.68962,72.90681,73.76338,60.63382,0,1632.119,1759.514,1803.246,1839.899,1887.929
61.58,0,2274.07,2262.445,2260.158,2264.877,2257.646,0,2103.273,2106.606,2124.58,2123.006,2126.423,0,2735.668,2751.087,2738.973,2748.442,2769.307,0,193.1604,177.8861,186.9334,197.9817,180.4088,0,78.03239,69.53822,71.7112,72.02477,61.02204,0,1630.16,1757.921,1801.258,1839.923,1888.671
61.59,0,2273.816,2262.708,2258.92,2264.318,2258.503,0,2104.188,2105.574,2125.938,2124.04,2126.289,0,2738.323,2750.73,2739.948,2748.398,2772.123,0,191.7759,177.7834,188.1428,195.5771,180.0574,0,76.17848,69.56068,70.51776,69.58779,62.59531,0,1628.395,1756.778,1799.206,1838.899,1891.382
61.6,0,2273.116,2262.88,2257.761,2263.388,2259.298,0,2104.606,2104.742,2126.864,2124.616,2125.958,0,2741.181,2750.07,2741.43,2748.39,2773.868,0,190.0967,177.9424,189.1254,192.302,180.0089,0,73.79329,69.70256,69.46693,66.72617,65.30055,0,1626.886,1756.09,1797.317,1836.987,1895.944
61.61,0,2272.147,2262.923,2256.795,2262.218,2260.054,0,2104.609,2104.16,2127.187,2124.703,2125.545,0,2744.122,2749.163,2743.23,2748.397,2774.315,0,188.1877,178.3471,189.7821,188.4647,180.1785,0,71.1227,69.8979,68.70026,63.77412,68.92327,0,1625.681,1755.815,1795.818,1834.443,1901.979
61.62,0,2271.092,2262.81,2256.127,2260.938,2260.814,0,2104.292,2103.824,2126.784,2124.314,2125.17,0,2746.986,2748.067,2745.126,2748.377,2773.348,0,186.1552,178.9659,190.0624,184.4597,180.435,0,68.4455,70.08572,68.339,61.08535,73.11381,0,1624.814,1755.881,1794.913,1831.587,1908.9
61.63,0,2270.115,2262.531,2255.847,2259.667,2261.634,0,2103.746,2103.677,2125.605,2123.504,2124.942,0,2749.583,2746.827,2746.897,2748.268,2770.99,0,184.1409,179.7582,189.9724,180.7162,180.628,0,66.04211,70.22439,68.46417,58.98961,77.43285,0,1624.307,1756.203,1794.773,1828.761,1915.995
